Age,Sex,Employment_Status,Education_Level,id,age_char,age_char_disk,sex_disk,employment_status_disk,education_level_disk
25,Male,Unemployed,High School,2858,25,25,Male,Unemployed,Diskretioneret
25,Male,Unemployed,Master's Degree,2424,25,25,Male,Unemployed,Diskretioneret
25,Male,Unemployed,PhD,919,25,25,Male,Unemployed,PhD
25,Male,Unemployed,PhD,2360,25,25,Male,Unemployed,PhD
25,Male,Unemployed,PhD,2998,25,25,Male,Unemployed,PhD
26,Female,Employed,Associate's Degree,599,26,26,Female,Employed,Diskretioneret
26,Female,Employed,Associate's Degree,1024,26,26,Female,Employed,Diskretioneret
26,Female,Employed,Bachelor's Degree,30,26,26,Female,Employed,Diskretioneret
26,Female,Employed,Master's Degree,254,26,26,Female,Employed,Diskretioneret
26,Female,Retired,Associate's Degree,2068,26,26,Female,Retired,Diskretioneret
26,Female,Retired,Bachelor's Degree,825,26,26,Female,Retired,Diskretioneret
26,Female,Retired,High School,957,26,26,Female,Retired,Diskretioneret
26,Female,Retired,Master's Degree,535,26,26,Female,Retired,Master's Degree
26,Female,Retired,Master's Degree,945,26,26,Female,Retired,Master's Degree
26,Female,Retired,Master's Degree,1591,26,26,Female,Retired,Master's Degree
26,Female,Retired,PhD,2767,26,26,Female,Retired,Diskretioneret
26,Female,Student,High School,1719,26,26,Female,Student,Diskretioneret
26,Female,Student,High School,1813,26,26,Female,Student,Diskretioneret
26,Female,Student,Master's Degree,1357,26,26,Female,Student,Diskretioneret
26,Female,Student,Master's Degree,2515,26,26,Female,Student,Diskretioneret
26,Female,Student,PhD,1230,26,26,Female,Student,Diskretioneret
26,Female,Unemployed,Associate's Degree,1440,26,26,Female,Unemployed,Diskretioneret
26,Female,Unemployed,Bachelor's Degree,767,26,26,Female,Unemployed,Diskretioneret
26,Female,Unemployed,High School,1394,26,26,Female,Unemployed,Diskretioneret
26,Female,Unemployed,High School,2500,26,26,Female,Unemployed,Diskretioneret
26,Female,Unemployed,Master's Degree,1085,26,26,Female,Unemployed,Diskretioneret
26,Female,Unemployed,PhD,406,26,26,Female,Unemployed,Diskretioneret
26,Male,Employed,Associate's Degree,2690,26,26,Male,Employed,Diskretioneret
26,Male,Employed,Bachelor's Degree,45,26,26,Male,Employed,Bachelor's Degree
26,Male,Employed,Bachelor's Degree,1647,26,26,Male,Employed,Bachelor's Degree
26,Male,Employed,Bachelor's Degree,2071,26,26,Male,Employed,Bachelor's Degree
26,Male,Employed,High School,2313,26,26,Male,Employed,Diskretioneret
26,Male,Employed,Master's Degree,1903,26,26,Male,Employed,Diskretioneret
26,Male,Employed,Master's Degree,2803,26,26,Male,Employed,Diskretioneret
26,Male,Employed,PhD,23,26,26,Male,Employed,Diskretioneret
26,Male,Retired,Associate's Degree,1870,26,26,Male,Retired,Diskretioneret
26,Male,Retired,Bachelor's Degree,186,26,26,Male,Retired,Diskretioneret
26,Male,Retired,High School,1092,26,26,Male,Retired,Diskretioneret
26,Male,Retired,Master's Degree,774,26,26,Male,Retired,Diskretioneret
26,Male,Retired,PhD,2383,26,26,Male,Retired,Diskretioneret
26,Male,Student,Associate's Degree,1248,26,26,Male,Student,Diskretioneret
26,Male,Student,Bachelor's Degree,1052,26,26,Male,Student,Bachelor's Degree
26,Male,Student,Bachelor's Degree,1666,26,26,Male,Student,Bachelor's Degree
26,Male,Student,Bachelor's Degree,2320,26,26,Male,Student,Bachelor's Degree
26,Male,Student,Bachelor's Degree,2804,26,26,Male,Student,Bachelor's Degree
26,Male,Student,Bachelor's Degree,2913,26,26,Male,Student,Bachelor's Degree
26,Male,Student,Master's Degree,2902,26,26,Male,Student,Diskretioneret
26,Male,Student,PhD,290,26,26,Male,Student,Diskretioneret
26,Male,Student,PhD,1971,26,26,Male,Student,Diskretioneret
26,Male,Unemployed,Associate's Degree,2272,26,26,Male,Unemployed,Diskretioneret
26,Male,Unemployed,Associate's Degree,2510,26,26,Male,Unemployed,Diskretioneret
26,Male,Unemployed,Bachelor's Degree,1163,26,26,Male,Unemployed,Bachelor's Degree
26,Male,Unemployed,Bachelor's Degree,1979,26,26,Male,Unemployed,Bachelor's Degree
26,Male,Unemployed,Bachelor's Degree,2830,26,26,Male,Unemployed,Bachelor's Degree
26,Male,Unemployed,High School,1674,26,26,Male,Unemployed,Diskretioneret
26,Male,Unemployed,Master's Degree,400,26,26,Male,Unemployed,Diskretioneret
26,Male,Unemployed,PhD,523,26,26,Male,Unemployed,Diskretioneret
26,Male,Unemployed,PhD,1876,26,26,Male,Unemployed,Diskretioneret
27,Female,Employed,Associate's Degree,812,27,27,Female,Employed,Associate's Degree
27,Female,Employed,Associate's Degree,1287,27,27,Female,Employed,Associate's Degree
27,Female,Employed,Associate's Degree,2416,27,27,Female,Employed,Associate's Degree
27,Female,Employed,Associate's Degree,2455,27,27,Female,Employed,Associate's Degree
27,Female,Employed,Bachelor's Degree,2337,27,27,Female,Employed,Diskretioneret
27,Female,Employed,High School,136,27,27,Female,Employed,High School
27,Female,Employed,High School,564,27,27,Female,Employed,High School
27,Female,Employed,High School,1776,27,27,Female,Employed,High School
27,Female,Employed,High School,2488,27,27,Female,Employed,High School
27,Female,Employed,Master's Degree,657,27,27,Female,Employed,Diskretioneret
27,Female,Employed,PhD,1998,27,27,Female,Employed,Diskretioneret
27,Female,Employed,PhD,2676,27,27,Female,Employed,Diskretioneret
27,Female,Employed,PhD,2827,27,27,Female,Employed,Diskretioneret
27,Female,Retired,Associate's Degree,459,27,27,Female,Retired,Diskretioneret
27,Female,Retired,Associate's Degree,1252,27,27,Female,Retired,Diskretioneret
27,Female,Retired,Associate's Degree,2196,27,27,Female,Retired,Diskretioneret
27,Female,Retired,High School,533,27,27,Female,Retired,High School
27,Female,Retired,High School,749,27,27,Female,Retired,High School
27,Female,Retired,High School,1021,27,27,Female,Retired,High School
27,Female,Retired,High School,1733,27,27,Female,Retired,High School
27,Female,Retired,Master's Degree,1485,27,27,Female,Retired,Diskretioneret
27,Female,Student,Associate's Degree,1051,27,27,Female,Student,Diskretioneret
27,Female,Student,Bachelor's Degree,605,27,27,Female,Student,Diskretioneret
27,Female,Student,High School,272,27,27,Female,Student,Diskretioneret
27,Female,Student,High School,1524,27,27,Female,Student,Diskretioneret
27,Female,Student,PhD,1547,27,27,Female,Student,PhD
27,Female,Student,PhD,1679,27,27,Female,Student,PhD
27,Female,Student,PhD,2261,27,27,Female,Student,PhD
27,Female,Student,PhD,2611,27,27,Female,Student,PhD
27,Female,Student,PhD,2655,27,27,Female,Student,PhD
27,Female,Unemployed,Associate's Degree,514,27,27,Female,Unemployed,Associate's Degree
27,Female,Unemployed,Associate's Degree,930,27,27,Female,Unemployed,Associate's Degree
27,Female,Unemployed,Associate's Degree,1453,27,27,Female,Unemployed,Associate's Degree
27,Female,Unemployed,Associate's Degree,2333,27,27,Female,Unemployed,Associate's Degree
27,Female,Unemployed,Bachelor's Degree,260,27,27,Female,Unemployed,Diskretioneret
27,Female,Unemployed,Bachelor's Degree,2880,27,27,Female,Unemployed,Diskretioneret
27,Female,Unemployed,High School,2257,27,27,Female,Unemployed,Diskretioneret
27,Female,Unemployed,Master's Degree,912,27,27,Female,Unemployed,Diskretioneret
27,Female,Unemployed,Master's Degree,2629,27,27,Female,Unemployed,Diskretioneret
27,Male,Employed,PhD,932,27,27,Male,Diskretioneret,PhD
27,Male,Retired,Associate's Degree,907,27,27,Male,Diskretioneret,Diskretioneret
27,Male,Retired,Bachelor's Degree,791,27,27,Male,Diskretioneret,Diskretioneret
27,Male,Retired,Bachelor's Degree,1159,27,27,Male,Diskretioneret,Diskretioneret
27,Male,Retired,Master's Degree,977,27,27,Male,Diskretioneret,Diskretioneret
27,Male,Retired,PhD,131,27,27,Male,Diskretioneret,PhD
27,Male,Retired,PhD,2949,27,27,Male,Diskretioneret,PhD
27,Male,Student,Associate's Degree,1535,27,27,Male,Student,Diskretioneret
27,Male,Student,Associate's Degree,2704,27,27,Male,Student,Diskretioneret
27,Male,Student,Bachelor's Degree,1577,27,27,Male,Student,Diskretioneret
27,Male,Student,High School,1219,27,27,Male,Student,Diskretioneret
27,Male,Student,High School,2746,27,27,Male,Student,Diskretioneret
27,Male,Student,Master's Degree,47,27,27,Male,Student,Master's Degree
27,Male,Student,Master's Degree,479,27,27,Male,Student,Master's Degree
27,Male,Student,Master's Degree,629,27,27,Male,Student,Master's Degree
27,Male,Student,Master's Degree,899,27,27,Male,Student,Master's Degree
27,Male,Student,Master's Degree,918,27,27,Male,Student,Master's Degree
27,Male,Unemployed,Bachelor's Degree,248,27,27,Male,Unemployed,Diskretioneret
27,Male,Unemployed,High School,2583,27,27,Male,Unemployed,Diskretioneret
27,Male,Unemployed,Master's Degree,329,27,27,Male,Unemployed,Master's Degree
27,Male,Unemployed,Master's Degree,2198,27,27,Male,Unemployed,Master's Degree
27,Male,Unemployed,Master's Degree,2563,27,27,Male,Unemployed,Master's Degree
27,Male,Unemployed,Master's Degree,2702,27,27,Male,Unemployed,Master's Degree
27,Male,Unemployed,PhD,2041,27,27,Male,Unemployed,Diskretioneret
28,Female,Employed,Associate's Degree,1100,28,28,Female,Employed,Diskretioneret
28,Female,Employed,Associate's Degree,1771,28,28,Female,Employed,Diskretioneret
28,Female,Employed,Bachelor's Degree,1980,28,28,Female,Employed,Diskretioneret
28,Female,Employed,High School,1208,28,28,Female,Employed,Diskretioneret
28,Female,Employed,High School,1316,28,28,Female,Employed,Diskretioneret
28,Female,Employed,Master's Degree,467,28,28,Female,Employed,Diskretioneret
28,Female,Employed,Master's Degree,906,28,28,Female,Employed,Diskretioneret
28,Female,Retired,Associate's Degree,1601,28,28,Female,Retired,Diskretioneret
28,Female,Retired,Bachelor's Degree,220,28,28,Female,Retired,Bachelor's Degree
28,Female,Retired,Bachelor's Degree,2251,28,28,Female,Retired,Bachelor's Degree
28,Female,Retired,Bachelor's Degree,2439,28,28,Female,Retired,Bachelor's Degree
28,Female,Retired,High School,2053,28,28,Female,Retired,High School
28,Female,Retired,High School,2097,28,28,Female,Retired,High School
28,Female,Retired,High School,2124,28,28,Female,Retired,High School
28,Female,Retired,High School,2706,28,28,Female,Retired,High School
28,Female,Retired,Master's Degree,2437,28,28,Female,Retired,Diskretioneret
28,Female,Retired,Master's Degree,2813,28,28,Female,Retired,Diskretioneret
28,Female,Retired,PhD,1321,28,28,Female,Retired,Diskretioneret
28,Female,Student,Associate's Degree,871,28,28,Female,Student,Associate's Degree
28,Female,Student,Associate's Degree,1664,28,28,Female,Student,Associate's Degree
28,Female,Student,Associate's Degree,2092,28,28,Female,Student,Associate's Degree
28,Female,Student,Bachelor's Degree,536,28,28,Female,Student,Bachelor's Degree
28,Female,Student,Bachelor's Degree,2589,28,28,Female,Student,Bachelor's Degree
28,Female,Student,Bachelor's Degree,2956,28,28,Female,Student,Bachelor's Degree
28,Female,Student,High School,963,28,28,Female,Student,Diskretioneret
28,Female,Student,High School,2248,28,28,Female,Student,Diskretioneret
28,Female,Student,PhD,175,28,28,Female,Student,Diskretioneret
28,Female,Student,PhD,2719,28,28,Female,Student,Diskretioneret
28,Female,Unemployed,Associate's Degree,647,28,28,Female,Unemployed,Diskretioneret
28,Female,Unemployed,Associate's Degree,677,28,28,Female,Unemployed,Diskretioneret
28,Female,Unemployed,Bachelor's Degree,206,28,28,Female,Unemployed,Diskretioneret
28,Female,Unemployed,PhD,898,28,28,Female,Unemployed,Diskretioneret
28,Male,Employed,Associate's Degree,2300,28,28,Male,Employed,Diskretioneret
28,Male,Employed,Bachelor's Degree,1617,28,28,Male,Employed,Diskretioneret
28,Male,Employed,Bachelor's Degree,1983,28,28,Male,Employed,Diskretioneret
28,Male,Employed,High School,1623,28,28,Male,Employed,Diskretioneret
28,Male,Employed,Master's Degree,972,28,28,Male,Employed,Master's Degree
28,Male,Employed,Master's Degree,1671,28,28,Male,Employed,Master's Degree
28,Male,Employed,Master's Degree,2006,28,28,Male,Employed,Master's Degree
28,Male,Employed,PhD,1652,28,28,Male,Employed,Diskretioneret
28,Male,Employed,PhD,1839,28,28,Male,Employed,Diskretioneret
28,Male,Retired,Associate's Degree,277,28,28,Male,Retired,Diskretioneret
28,Male,Retired,Associate's Degree,840,28,28,Male,Retired,Diskretioneret
28,Male,Retired,Bachelor's Degree,525,28,28,Male,Retired,Diskretioneret
28,Male,Retired,High School,2465,28,28,Male,Retired,Diskretioneret
28,Male,Retired,High School,2936,28,28,Male,Retired,Diskretioneret
28,Male,Retired,PhD,999,28,28,Male,Retired,PhD
28,Male,Retired,PhD,1619,28,28,Male,Retired,PhD
28,Male,Retired,PhD,1934,28,28,Male,Retired,PhD
28,Male,Student,Bachelor's Degree,600,28,28,Male,Student,Bachelor's Degree
28,Male,Student,Bachelor's Degree,621,28,28,Male,Student,Bachelor's Degree
28,Male,Student,Bachelor's Degree,1789,28,28,Male,Student,Bachelor's Degree
28,Male,Student,Bachelor's Degree,2413,28,28,Male,Student,Bachelor's Degree
28,Male,Student,High School,969,28,28,Male,Student,Diskretioneret
28,Male,Student,High School,2596,28,28,Male,Student,Diskretioneret
28,Male,Student,PhD,1799,28,28,Male,Student,Diskretioneret
28,Male,Student,PhD,2406,28,28,Male,Student,Diskretioneret
28,Male,Student,PhD,2890,28,28,Male,Student,Diskretioneret
28,Male,Unemployed,Associate's Degree,509,28,28,Male,Unemployed,Diskretioneret
28,Male,Unemployed,Associate's Degree,1096,28,28,Male,Unemployed,Diskretioneret
28,Male,Unemployed,Bachelor's Degree,2983,28,28,Male,Unemployed,Diskretioneret
28,Male,Unemployed,High School,873,28,28,Male,Unemployed,Diskretioneret
28,Male,Unemployed,High School,2371,28,28,Male,Unemployed,Diskretioneret
28,Male,Unemployed,PhD,2150,28,28,Male,Unemployed,Diskretioneret
29,Female,Employed,Associate's Degree,374,29,29,Female,Employed,Diskretioneret
29,Female,Employed,Associate's Degree,2666,29,29,Female,Employed,Diskretioneret
29,Female,Employed,High School,1781,29,29,Female,Employed,Diskretioneret
29,Female,Employed,High School,2480,29,29,Female,Employed,Diskretioneret
29,Female,Employed,Master's Degree,62,29,29,Female,Employed,Diskretioneret
29,Female,Employed,Master's Degree,2688,29,29,Female,Employed,Diskretioneret
29,Female,Retired,Associate's Degree,493,29,29,Female,Retired,Diskretioneret
29,Female,Retired,Associate's Degree,1849,29,29,Female,Retired,Diskretioneret
29,Female,Retired,Bachelor's Degree,760,29,29,Female,Retired,Bachelor's Degree
29,Female,Retired,Bachelor's Degree,1044,29,29,Female,Retired,Bachelor's Degree
29,Female,Retired,Bachelor's Degree,1432,29,29,Female,Retired,Bachelor's Degree
29,Female,Retired,Bachelor's Degree,2363,29,29,Female,Retired,Bachelor's Degree
29,Female,Retired,Bachelor's Degree,2420,29,29,Female,Retired,Bachelor's Degree
29,Female,Retired,High School,488,29,29,Female,Retired,Diskretioneret
29,Female,Retired,High School,2778,29,29,Female,Retired,Diskretioneret
29,Female,Retired,PhD,2708,29,29,Female,Retired,Diskretioneret
29,Female,Student,Bachelor's Degree,112,29,29,Female,Diskretioneret,Diskretioneret
29,Female,Student,High School,1533,29,29,Female,Diskretioneret,Diskretioneret
29,Female,Student,Master's Degree,786,29,29,Female,Diskretioneret,Diskretioneret
29,Female,Student,Master's Degree,1490,29,29,Female,Diskretioneret,Diskretioneret
29,Female,Student,PhD,139,29,29,Female,Diskretioneret,Diskretioneret
29,Female,Unemployed,PhD,1793,29,29,Female,Diskretioneret,Diskretioneret
29,Male,Employed,Associate's Degree,2163,29,29,Male,Employed,Diskretioneret
29,Male,Employed,High School,859,29,29,Male,Employed,Diskretioneret
29,Male,Employed,PhD,2391,29,29,Male,Employed,Diskretioneret
29,Male,Retired,Associate's Degree,1236,29,29,Male,Retired,Diskretioneret
29,Male,Retired,Associate's Degree,2652,29,29,Male,Retired,Diskretioneret
29,Male,Retired,Bachelor's Degree,2331,29,29,Male,Retired,Diskretioneret
29,Male,Retired,High School,540,29,29,Male,Retired,Diskretioneret
29,Male,Retired,Master's Degree,2938,29,29,Male,Retired,Diskretioneret
29,Male,Retired,PhD,795,29,29,Male,Retired,PhD
29,Male,Retired,PhD,1289,29,29,Male,Retired,PhD
29,Male,Retired,PhD,1659,29,29,Male,Retired,PhD
29,Male,Retired,PhD,2302,29,29,Male,Retired,PhD
29,Male,Retired,PhD,2315,29,29,Male,Retired,PhD
29,Male,Student,Associate's Degree,1611,29,29,Male,Student,Diskretioneret
29,Male,Student,Associate's Degree,1711,29,29,Male,Student,Diskretioneret
29,Male,Student,High School,39,29,29,Male,Student,High School
29,Male,Student,High School,423,29,29,Male,Student,High School
29,Male,Student,High School,1514,29,29,Male,Student,High School
29,Male,Student,Master's Degree,428,29,29,Male,Student,Diskretioneret
29,Male,Unemployed,Associate's Degree,1688,29,29,Male,Unemployed,Diskretioneret
29,Male,Unemployed,Associate's Degree,2247,29,29,Male,Unemployed,Diskretioneret
29,Male,Unemployed,High School,1486,29,29,Male,Unemployed,Diskretioneret
29,Male,Unemployed,High School,1955,29,29,Male,Unemployed,Diskretioneret
29,Male,Unemployed,PhD,2009,29,29,Male,Unemployed,Diskretioneret
29,Male,Unemployed,PhD,2630,29,29,Male,Unemployed,Diskretioneret
30,Female,Employed,Bachelor's Degree,2644,30,30,Female,Employed,Diskretioneret
30,Female,Employed,High School,2617,30,30,Female,Employed,Diskretioneret
30,Female,Employed,PhD,365,30,30,Female,Employed,Diskretioneret
30,Female,Retired,Bachelor's Degree,1780,30,30,Female,Retired,Diskretioneret
30,Female,Retired,High School,1380,30,30,Female,Retired,Diskretioneret
30,Female,Retired,Master's Degree,1715,30,30,Female,Retired,Diskretioneret
30,Female,Student,Associate's Degree,996,30,30,Female,Student,Diskretioneret
30,Female,Student,Associate's Degree,2140,30,30,Female,Student,Diskretioneret
30,Female,Student,Bachelor's Degree,1176,30,30,Female,Student,Diskretioneret
30,Female,Student,High School,1384,30,30,Female,Student,High School
30,Female,Student,High School,2148,30,30,Female,Student,High School
30,Female,Student,High School,2213,30,30,Female,Student,High School
30,Female,Student,PhD,777,30,30,Female,Student,Diskretioneret
30,Female,Unemployed,Associate's Degree,229,30,30,Female,Unemployed,Diskretioneret
30,Female,Unemployed,Bachelor's Degree,789,30,30,Female,Unemployed,Diskretioneret
30,Female,Unemployed,Bachelor's Degree,2766,30,30,Female,Unemployed,Diskretioneret
30,Female,Unemployed,Master's Degree,473,30,30,Female,Unemployed,Diskretioneret
30,Female,Unemployed,Master's Degree,2431,30,30,Female,Unemployed,Diskretioneret
